pos,or,item_code,quantity,price,amount,discount,department_code,date,time,discount_code,type_code,vat_flag,vat_div,vat_amount,vat_discount,vat_price,transaction_number,product,department_name,discount_name,transaction_type,daypart,payment_code,payment_name,phone_number,branch,revenue
2,"=""00184463""",GB1,1.0,392.0,392.0,0.0,"=""26""",2025-10-06,08:18,,D,1.0,9.333,350.0,0.0,350.0,183345.0,go beef slpcao,GO BIGG,,Dine-In,Breakfast,1.0,CASH,,CNTRO,392.0
2,"=""00184463""",GB10,1.0,249.0,249.0,0.0,"=""26""",2025-10-06,08:18,,D,1.0,9.333,222.321,0.0,222.321,183345.0,go bt mac,GO BIGG,,Dine-In,Breakfast,1.0,CASH,,CNTRO,249.0
2,"=""00184462""",BS2,2.0,106.25,212.5,-42.5,"=""6""",2025-10-06,08:16,1.0,T,0.0,9.33,212.5,0.0,106.25,183344.0,tuna sandwich,BURGERS AND SANDWICHES,SNR CTZN 20%,Take-Out,Breakfast,1.0,CASH,,CNTRO,212.5
2,"=""00184444""",DEL161,4.0,0.0,0.0,0.0,"=""41""",2025-10-06,06:39,,T,1.0,9.333,0.0,0.0,0.0,183326.0,with cutlery,FOOD PANDA,,Take-Out,Breakfast,11.0,FOOD PANDA,,CNTRO,0.0
2,"=""00184444""",DEL68,4.0,0.0,0.0,0.0,"=""41""",2025-10-06,06:39,,T,1.0,9.333,0.0,0.0,0.0,183326.0,atchara to gravy,FOOD PANDA,,Take-Out,Breakfast,11.0,FOOD PANDA,,CNTRO,0.0
2,"=""00184444""",DEL3,4.0,199.0,796.0,0.0,"=""41""",2025-10-06,06:39,,T,1.0,9.33,710.714,0.0,177.679,183326.0,1pc bigg chicken,FOOD PANDA,,Take-Out,Breakfast,11.0,FOOD PANDA,,CNTRO,796.0
2,"=""00184444""",DEL24,1.0,378.0,378.0,0.0,"=""41""",2025-10-06,06:39,,T,1.0,9.333,337.5,0.0,337.5,183326.0,bicol special,FOOD PANDA,,Take-Out,Breakfast,11.0,FOOD PANDA,,CNTRO,378.0
2,"=""00184441""",BRK2,1.0,286.0,286.0,0.0,"=""3""",2025-10-06,06:31,,D,1.0,9.333,255.357,0.0,255.357,183323.0,country breakfast,BREAKFAST,,Dine-In,Breakfast,1.0,CASH,,CNTRO,286.0
2,"=""00184439""",DEL36,1.0,162.0,162.0,0.0,"=""41""",2025-10-06,06:24,,T,1.0,9.33,144.643,0.0,144.643,183321.0,chsy burger,FOOD PANDA,,Take-Out,Breakfast,11.0,FOOD PANDA,,CNTRO,162.0
2,"=""00184437""",MP34,2.0,0.0,0.0,0.0,"=""32""",2025-10-06,06:20,,D,1.0,9.333,0.0,0.0,0.0,183319.0,freebrwdcof,MARKETING PROMO,,Dine-In,Breakfast,1.0,CASH,,CNTRO,0.0
2,"=""00184437""",GB15,1.0,327.0,327.0,0.0,"=""26""",2025-10-06,06:20,,D,1.0,9.333,291.964,0.0,291.964,183319.0,go tapa,GO BIGG,,Dine-In,Breakfast,1.0,CASH,,CNTRO,327.0
2,"=""00184435""",CLM2,2.0,333.0,666.0,0.0,"=""2""",2025-10-06,05:33,,D,1.0,9.333,594.643,0.0,297.321,183317.0,pork kebabs,CLASSIC MEALS,,Dine-In,GY,1.0,CASH,,CNTRO,666.0
1,"=""00189889""",XTR29,1.0,40.0,40.0,0.0,"=""8""",2025-10-07,21:19,,D,1.0,9.333,35.714,0.0,35.714,188675.0,herb mayo,EXTRAS,,Dine-In,Dinner,1.0,CASH,,CNTRO,40.0
1,"=""00189888""",REPXTR30,19.0,0.0,0.0,0.0,"=""16""",2025-10-07,21:17,,D,1.0,9.333,0.0,0.0,0.0,188674.0,gravy,REPRESENTATION,,Dine-In,Dinner,2.0,REPRESENTATION,,CNTRO,0.0
1,"=""00189888""",REPXTR30,1.0,0.01,0.01,0.0,"=""16""",2025-10-07,21:17,,D,1.0,9.333,0.009,0.0,0.009,188674.0,gravy,REPRESENTATION,,Dine-In,Dinner,2.0,REPRESENTATION,,CNTRO,0.01
1,"=""00189887""",SDis- 20.00%,1.0,20.0,-10.54,0.0,"=""""",2025-10-07,20:59,1.0,T,,0.0,-10.54,0.0,0.0,188673.0,nan,,SNR CTZN 20%,Take-Out,Dinner,1.0,CASH,,CNTRO,20.0
1,"=""00189887""",REP1,1.0,0.0,0.0,0.0,"=""16""",2025-10-07,20:59,1.0,T,0.0,9.333,0.0,0.0,0.0,188673.0,guest count,REPRESENTATION,SNR CTZN 20%,Take-Out,Dinner,1.0,CASH,,CNTRO,0.0
1,"=""00189887""",SID2,1.0,52.68,52.68,-10.54,"=""10""",2025-10-07,20:59,1.0,T,0.0,9.333,52.68,0.0,52.68,188673.0,oriental salad,SIDINGS,SNR CTZN 20%,Take-Out,Dinner,1.0,CASH,,CNTRO,52.68
1,"=""00189886""",SID4,1.0,59.0,59.0,0.0,"=""10""",2025-10-07,20:58,,D,1.0,9.33,52.679,0.0,52.679,188672.0,mac salad,SIDINGS,,Dine-In,Dinner,1.0,CASH,,CNTRO,59.0
1,"=""00189885""",REP1,2.0,0.0,0.0,0.0,"=""16""",2025-10-07,20:57,,D,1.0,9.333,0.0,0.0,0.0,188671.0,guest count,REPRESENTATION,,Dine-In,Dinner,22.0,PAYLORO,,CNTRO,0.0
1,"=""00189885""",XTR7,1.0,0.0,0.0,0.0,"=""8""",2025-10-07,20:57,,D,1.0,9.33,0.0,0.0,0.0,188671.0,herbmayo,EXTRAS,,Dine-In,Dinner,22.0,PAYLORO,,CNTRO,0.0
1,"=""00189885""",XTR6,1.0,99.0,99.0,0.0,"=""8""",2025-10-07,20:57,,D,1.0,9.33,88.393,0.0,88.393,188671.0,french fries,EXTRAS,,Dine-In,Dinner,22.0,PAYLORO,,CNTRO,99.0
1,"=""00189885""",BEV1,1.0,99.0,99.0,0.0,"=""7""",2025-10-07,20:57,,D,1.0,9.33,88.393,0.0,88.393,188671.0,iced tea,BEVERAGES,,Dine-In,Dinner,22.0,PAYLORO,,CNTRO,99.0
1,"=""00189885""",SHK16,1.0,159.0,159.0,0.0,"=""5""",2025-10-07,20:57,,D,1.0,9.333,141.964,0.0,141.964,188671.0,mango graham,SHAKES,,Dine-In,Dinner,22.0,PAYLORO,,CNTRO,159.0
1,"=""00189885""",GB4,1.0,297.0,297.0,0.0,"=""26""",2025-10-07,20:57,,D,1.0,9.333,265.179,0.0,265.179,188671.0,go spag platter,GO BIGG,,Dine-In,Dinner,22.0,PAYLORO,,CNTRO,297.0
1,"=""00189885""",CHM6,1.0,174.0,174.0,0.0,"=""1""",2025-10-07,20:57,,D,1.0,9.33,155.357,0.0,155.357,188671.0,1pc bigg cajun chicken,CHICKEN MEALS,,Dine-In,Dinner,22.0,PAYLORO,,CNTRO,174.0
1,"=""00189884""",XTR10,1.0,43.75,43.75,-8.75,"=""8""",2025-10-07,20:54,1.0,T,0.0,9.333,43.75,0.0,43.75,188670.0,java rice,EXTRAS,SNR CTZN 20%,Take-Out,Dinner,1.0,CASH,,CNTRO,43.75
1,"=""00189884""",UP9,1.0,26.79,26.79,-5.36,"=""19""",2025-10-07,20:54,1.0,T,0.0,9.333,26.79,0.0,26.79,188670.0,plain to java,UPGRADES UPSELLING,SNR CTZN 20%,Take-Out,Dinner,1.0,CASH,,CNTRO,26.79
1,"=""00189884""",CHM30,1.0,248.21,248.21,-49.64,"=""1""",2025-10-07,20:54,1.0,T,0.0,9.33,248.21,0.0,248.21,188670.0,2pc bigg chicken,CHICKEN MEALS,SNR CTZN 20%,Take-Out,Dinner,1.0,CASH,,CNTRO,248.21
1,"=""00189883""",DEL24,1.0,378.0,378.0,0.0,"=""41""",2025-10-07,20:51,,T,1.0,9.333,337.5,0.0,337.5,188669.0,bicol special,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,378.0
1,"=""00189883""",DEL67,1.0,20.0,20.0,0.0,"=""41""",2025-10-07,20:51,,T,1.0,9.333,17.857,0.0,17.857,188669.0,large gravy,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,20.0
1,"=""00189883""",DEL13,1.0,264.0,264.0,0.0,"=""41""",2025-10-07,20:51,,T,1.0,9.333,235.714,0.0,235.714,188669.0,bt-mac,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,264.0
1,"=""00189883""",DEL42,1.0,302.0,302.0,0.0,"=""41""",2025-10-07,20:51,,T,1.0,9.333,269.643,0.0,269.643,188669.0,tapsilog,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,302.0
1,"=""00189882""",BEV2,2.0,99.0,198.0,0.0,"=""7""",2025-10-07,20:50,,D,1.0,9.33,176.786,0.0,88.393,188668.0,pineapple juice,BEVERAGES,,Dine-In,Dinner,1.0,CASH,,CNTRO,198.0
1,"=""00189882""",BEV2,1.0,99.0,99.0,0.0,"=""7""",2025-10-07,20:50,,D,1.0,9.33,88.393,0.0,88.393,188668.0,pineapple juice,BEVERAGES,,Dine-In,Dinner,1.0,CASH,,CNTRO,99.0
1,"=""00189882""",BS9,1.0,298.0,298.0,0.0,"=""6""",2025-10-07,20:50,,T,1.0,9.33,266.071,0.0,266.071,188668.0,extrme sup``e burger,BURGERS AND SANDWICHES,,Take-Out,Dinner,1.0,CASH,,CNTRO,298.0
1,"=""00189882""",CHM2,1.0,342.0,342.0,0.0,"=""1""",2025-10-07,20:50,,D,1.0,9.33,305.357,0.0,305.357,188668.0,bigg deal,CHICKEN MEALS,,Dine-In,Dinner,1.0,CASH,,CNTRO,342.0
1,"=""00189882""",CLM1,1.0,333.0,333.0,0.0,"=""2""",2025-10-07,20:50,,D,1.0,9.333,297.321,0.0,297.321,188668.0,pork cordon bleu,CLASSIC MEALS,,Dine-In,Dinner,1.0,CASH,,CNTRO,333.0
1,"=""00189881""",BEF2,1.0,332.0,332.0,0.0,"=""18""",2025-10-07,20:47,,T,1.0,9.33,296.429,0.0,296.429,188667.0,beef salpicao,SIZZLERS,,Take-Out,Dinner,1.0,CHARGE,,CNTRO,332.0
1,"=""00189880""",SHK1,1.0,159.0,159.0,0.0,"=""5""",2025-10-07,20:43,,D,1.0,9.33,141.964,0.0,141.964,188666.0,ripe mango shake,SHAKES,,Dine-In,Dinner,1.0,CASH,,CNTRO,159.0
1,"=""00189880""",CHM4,1.0,149.0,149.0,0.0,"=""1""",2025-10-07,20:43,,D,1.0,9.33,133.036,0.0,133.036,188666.0,1pc bigg chicken,CHICKEN MEALS,,Dine-In,Dinner,1.0,CASH,,CNTRO,149.0
1,"=""00189879""",SAL4,1.0,0.0,0.0,0.0,"=""9""",2025-10-07,20:42,,D,1.0,9.33,0.0,0.0,0.0,188665.0,thousand island,SALAD DELIGHTS,,Dine-In,Dinner,15.0,PAYMAYA,,CNTRO,0.0
1,"=""00189879""",SLD1,1.0,189.0,189.0,0.0,"=""9""",2025-10-07,20:42,,D,1.0,9.33,168.75,0.0,168.75,188665.0,southwest salad,SALAD DELIGHTS,,Dine-In,Dinner,15.0,PAYMAYA,,CNTRO,189.0
1,"=""00189878""",CKS5,1.0,179.0,179.0,0.0,"=""12""",2025-10-07,20:41,,D,1.0,9.33,159.821,0.0,159.821,188664.0,carrot cake,CAKES,,Dine-In,Dinner,1.0,CASH,,CNTRO,179.0
1,"=""00189878""",SID1,1.0,59.0,59.0,0.0,"=""10""",2025-10-07,20:41,,D,1.0,9.33,52.679,0.0,52.679,188664.0,coleslaw,SIDINGS,,Dine-In,Dinner,1.0,CASH,,CNTRO,59.0
1,"=""00189878""",SID5,1.0,59.0,59.0,0.0,"=""10""",2025-10-07,20:41,,D,1.0,9.333,52.679,0.0,52.679,188664.0,mashed potato,SIDINGS,,Dine-In,Dinner,1.0,CASH,,CNTRO,59.0
1,"=""00189877""",CLM2,1.0,333.0,333.0,0.0,"=""2""",2025-10-07,20:37,,D,1.0,9.333,297.321,0.0,297.321,188663.0,pork kebabs,CLASSIC MEALS,,Dine-In,Dinner,15.0,PAYMAYA,,CNTRO,333.0
1,"=""00189876""",BRK11,1.0,106.25,106.25,-21.25,"=""3""",2025-10-07,20:32,14.0,T,0.0,9.33,106.25,0.0,106.25,188662.0,goto w egg,BREAKFAST,PWD 20% DISCOUNT,Take-Out,Dinner,1.0,CASH,,CNTRO,106.25
1,"=""00189875""",XTR8,1.0,39.0,39.0,0.0,"=""8""",2025-10-07,20:26,,D,1.0,9.333,34.821,0.0,34.821,188661.0,plain rice,EXTRAS,,Dine-In,Dinner,1.0,CASH,,CNTRO,39.0
1,"=""00189871""",BRK11,2.0,119.0,238.0,0.0,"=""3""",2025-10-07,20:23,,D,1.0,9.33,212.5,0.0,106.25,188657.0,goto w egg,BREAKFAST,,Dine-In,Dinner,15.0,PAYMAYA,,CNTRO,238.0
1,"=""00189870""",REP1,3.0,0.0,0.0,0.0,"=""16""",2025-10-07,20:21,,D,1.0,9.333,0.0,0.0,0.0,188656.0,guest count,REPRESENTATION,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
1,"=""00189870""",BEV1,2.0,99.0,198.0,0.0,"=""7""",2025-10-07,20:21,,D,1.0,9.33,176.786,0.0,88.393,188656.0,iced tea,BEVERAGES,,Dine-In,Dinner,1.0,CASH,,CNTRO,198.0
1,"=""00189870""",CLM8,1.0,499.0,499.0,0.0,"=""2""",2025-10-07,20:21,,D,1.0,9.333,445.536,0.0,445.536,188656.0,baby back ribs,CLASSIC MEALS,,Dine-In,Dinner,1.0,CASH,,CNTRO,499.0
1,"=""00189869""",REP1,4.0,0.0,0.0,0.0,"=""16""",2025-10-07,20:19,,D,1.0,9.333,0.0,0.0,0.0,188655.0,guest count,REPRESENTATION,,Dine-In,Dinner,15.0,PAYMAYA,,CNTRO,0.0
1,"=""00189869""",CLM6,1.0,433.0,433.0,0.0,"=""2""",2025-10-07,20:19,,D,1.0,9.333,386.607,0.0,386.607,188655.0,korean spare ribs,CLASSIC MEALS,,Dine-In,Dinner,15.0,PAYMAYA,,CNTRO,433.0
1,"=""00189869""",SAL3,1.0,0.0,0.0,0.0,"=""9""",2025-10-07,20:19,,D,1.0,9.33,0.0,0.0,0.0,188655.0,roasted sesame,SALAD DELIGHTS,,Dine-In,Dinner,15.0,PAYMAYA,,CNTRO,0.0
1,"=""00189869""",SLD7,1.0,189.0,189.0,0.0,"=""9""",2025-10-07,20:19,,D,1.0,9.33,168.75,0.0,168.75,188655.0,nena's harvest,SALAD DELIGHTS,,Dine-In,Dinner,15.0,PAYMAYA,,CNTRO,189.0
1,"=""00189869""",CLM12,1.0,362.0,362.0,0.0,"=""2""",2025-10-07,20:19,,D,1.0,9.333,323.214,0.0,323.214,188655.0,daing na bangus,CLASSIC MEALS,,Dine-In,Dinner,15.0,PAYMAYA,,CNTRO,362.0
1,"=""00189868""",BS4,1.0,119.0,119.0,0.0,"=""6""",2025-10-07,20:15,,T,1.0,9.33,106.25,0.0,106.25,188654.0,cheesy burger,BURGERS AND SANDWICHES,,Take-Out,Dinner,1.0,CASH,,CNTRO,119.0
1,"=""00189867""",DEL25,1.0,388.0,388.0,0.0,"=""41""",2025-10-07,20:14,,T,1.0,9.333,346.429,0.0,346.429,188653.0,tenderloin tips,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,388.0
1,"=""00189867""",DEL66,1.0,0.0,0.0,0.0,"=""41""",2025-10-07,20:14,,T,1.0,9.333,0.0,0.0,0.0,188653.0,free gravy,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,0.0
1,"=""00189867""",DEL107,1.0,119.0,119.0,0.0,"=""41""",2025-10-07,20:14,,T,1.0,9.333,106.25,0.0,106.25,188653.0,tokwat baboy,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,119.0
1,"=""00189867""",DEL77,1.0,229.0,229.0,0.0,"=""41""",2025-10-07,20:14,,T,1.0,9.33,204.464,0.0,204.464,188653.0,nenas harvest,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,229.0
1,"=""00189866""",CLM15,1.0,109.0,109.0,0.0,"=""2""",2025-10-07,20:07,,D,1.0,9.333,97.321,0.0,97.321,188652.0,mixed veggies,CLASSIC MEALS,,Dine-In,Dinner,1.0,CASH,,CNTRO,109.0
1,"=""00189865""",RND3,1.0,6.0,6.0,0.0,"=""20""",2025-10-07,20:06,,D,1.0,9.333,5.357,0.0,5.357,188651.0,charge takeout box,RND,,Dine-In,Dinner,1.0,CASH,,CNTRO,6.0
1,"=""00189862""",SUP5,1.0,89.0,89.0,0.0,"=""11""",2025-10-07,20:00,,D,1.0,9.333,79.464,0.0,79.464,188648.0,pumpkin soup,SOUP,,Dine-In,Dinner,1.0,CASH,,CNTRO,89.0
1,"=""00189862""",PST4,1.0,144.0,144.0,0.0,"=""4""",2025-10-07,20:00,,D,1.0,9.333,128.571,0.0,128.571,188648.0,spaghetti w p.bread,PASTA DISHES,,Dine-In,Dinner,1.0,CASH,,CNTRO,144.0
1,"=""00189861""",PST1,1.0,114.0,114.0,0.0,"=""4""",2025-10-07,19:59,,D,1.0,9.333,101.786,0.0,101.786,188647.0,spaghetti,PASTA DISHES,,Dine-In,Dinner,1.0,CASH,,CNTRO,114.0
1,"=""00189860""",BS3,1.0,97.32,97.32,-19.46,"=""6""",2025-10-07,19:57,14.0,T,0.0,9.33,97.32,0.0,97.32,188646.0,classic burger,BURGERS AND SANDWICHES,PWD 20% DISCOUNT,Take-Out,Dinner,1.0,CASH,,CNTRO,97.32
1,"=""00189860""",CLM10,1.0,325.0,325.0,-65.0,"=""2""",2025-10-07,19:57,14.0,T,0.0,9.333,325.0,0.0,325.0,188646.0,tanguegui steak,CLASSIC MEALS,PWD 20% DISCOUNT,Take-Out,Dinner,1.0,CASH,,CNTRO,325.0
1,"=""00189859""",CHM9,1.0,212.5,212.5,-42.5,"=""1""",2025-10-07,19:52,1.0,T,0.0,9.333,212.5,0.0,212.5,188645.0,double treat,CHICKEN MEALS,SNR CTZN 20%,Take-Out,Dinner,1.0,CASH,,CNTRO,212.5
1,"=""00189858""",46,1.0,0.0,0.0,0.0,"=""30""",2025-10-07,19:50,,D,1.0,9.333,0.0,0.0,0.0,188644.0,super hot,MODIFIER,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
1,"=""00189857""",DEL186,1.0,204.0,204.0,0.0,"=""41""",2025-10-07,19:45,,T,1.0,9.333,182.143,0.0,182.143,188643.0,go spag,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,204.0
1,"=""00189855""",MPBD11,1.0,0.0,0.0,0.0,"=""32""",2025-10-07,19:41,,D,1.0,9.333,0.0,0.0,0.0,188641.0,bdpumpsoup,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
1,"=""00189854""",BEV3,2.0,49.0,98.0,0.0,"=""7""",2025-10-07,19:40,,D,1.0,9.33,87.5,0.0,43.75,188640.0,mineral water,BEVERAGES,,Dine-In,Dinner,15.0,PAYMAYA,,CNTRO,98.0
1,"=""00189852""",MP31,1.0,0.01,0.01,0.0,"=""32""",2025-10-07,19:37,,D,1.0,9.333,0.009,0.0,0.009,188638.0,free pj,MARKETING PROMO,,Dine-In,Dinner,18.0,BIGGS LOYALTY,,CNTRO,0.01
1,"=""00189849""",UP9,3.0,30.0,90.0,0.0,"=""19""",2025-10-07,19:35,,D,1.0,9.333,80.357,0.0,26.786,188635.0,plain to java,UPGRADES UPSELLING,,Dine-In,Dinner,1.0,CASH,,CNTRO,90.0
1,"=""00189849""",CHM6,2.0,174.0,348.0,0.0,"=""1""",2025-10-07,19:35,,D,1.0,9.33,310.714,0.0,155.357,188635.0,1pc bigg cajun chicken,CHICKEN MEALS,,Dine-In,Dinner,1.0,CASH,,CNTRO,348.0
1,"=""00189848""",MPBD12,1.0,0.0,0.0,0.0,"=""32""",2025-10-07,19:34,,D,1.0,9.333,0.0,0.0,0.0,188634.0,bdicedt,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
1,"=""00189848""",MPBD07,1.0,389.0,389.0,0.0,"=""32""",2025-10-07,19:34,,D,1.0,9.333,347.321,0.0,347.321,188634.0,bdbeefsalp,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,389.0
1,"=""00189848""",MPBD03,1.0,389.0,389.0,0.0,"=""32""",2025-10-07,19:34,,D,1.0,9.333,347.321,0.0,347.321,188634.0,bdtips,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,389.0
1,"=""00189845""",REP1,8.0,0.0,0.0,0.0,"=""16""",2025-10-07,19:30,,D,1.0,9.333,0.0,0.0,0.0,188631.0,guest count,REPRESENTATION,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
1,"=""00189845""",BS10,1.0,264.0,264.0,0.0,"=""6""",2025-10-07,19:30,,D,1.0,9.33,235.714,0.0,235.714,188631.0,extrme platter,BURGERS AND SANDWICHES,,Dine-In,Dinner,1.0,CASH,,CNTRO,264.0
1,"=""00189845""",CHM3,1.0,298.0,298.0,0.0,"=""1""",2025-10-07,19:30,,D,1.0,9.33,266.071,0.0,266.071,188631.0,chicken-kebab meal,CHICKEN MEALS,,Dine-In,Dinner,1.0,CASH,,CNTRO,298.0
1,"=""00189845""",MPBD12,3.0,0.0,0.0,0.0,"=""32""",2025-10-07,19:30,,D,1.0,9.333,0.0,0.0,0.0,188631.0,bdicedt,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
1,"=""00189845""",MPBD11,3.0,0.0,0.0,0.0,"=""32""",2025-10-07,19:30,,D,1.0,9.333,0.0,0.0,0.0,188631.0,bdpumpsoup,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
1,"=""00189845""",MPBD07,3.0,389.0,1167.0,0.0,"=""32""",2025-10-07,19:30,,D,1.0,9.333,1041.964,0.0,347.321,188631.0,bdbeefsalp,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,1167.0
1,"=""00189845""",CHM4,2.0,149.0,298.0,0.0,"=""1""",2025-10-07,19:30,,D,1.0,9.33,266.071,0.0,133.036,188631.0,1pc bigg chicken,CHICKEN MEALS,,Dine-In,Dinner,1.0,CASH,,CNTRO,298.0
1,"=""00189845""",PST1,2.0,114.0,228.0,0.0,"=""4""",2025-10-07,19:30,,D,1.0,9.333,203.571,0.0,101.786,188631.0,spaghetti,PASTA DISHES,,Dine-In,Dinner,1.0,CASH,,CNTRO,228.0
1,"=""00189844""",BRK2,1.0,286.0,286.0,0.0,"=""3""",2025-10-07,19:27,,D,1.0,9.333,255.357,0.0,255.357,188630.0,country breakfast,BREAKFAST,,Dine-In,Dinner,1.0,CASH,,CNTRO,286.0
1,"=""00189843""",XTR8,2.0,34.82,69.64,-13.93,"=""8""",2025-10-07,19:27,1.0,D,0.0,9.333,69.64,0.0,34.82,188629.0,plain rice,EXTRAS,SNR CTZN 20%,Dine-In,Dinner,1.0,CASH,,CNTRO,69.64
1,"=""00189843""",SLD5,1.0,106.25,106.25,-21.25,"=""9""",2025-10-07,19:27,1.0,D,0.0,9.33,106.25,0.0,106.25,188629.0,macaroni salad,SALAD DELIGHTS,SNR CTZN 20%,Dine-In,Dinner,1.0,CASH,,CNTRO,106.25
1,"=""00189843""",SHK16,2.0,141.96,283.93,-56.79,"=""5""",2025-10-07,19:27,1.0,D,0.0,9.333,283.93,0.0,141.96,188629.0,mango graham,SHAKES,SNR CTZN 20%,Dine-In,Dinner,1.0,CASH,,CNTRO,283.92
1,"=""00189843""",XTR7,2.0,0.0,0.0,0.0,"=""8""",2025-10-07,19:27,1.0,D,0.0,9.33,0.0,0.0,0.0,188629.0,herbmayo,EXTRAS,SNR CTZN 20%,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
1,"=""00189843""",XTR6,2.0,88.39,176.79,-35.36,"=""8""",2025-10-07,19:27,1.0,D,0.0,9.33,176.79,0.0,88.39,188629.0,french fries,EXTRAS,SNR CTZN 20%,Dine-In,Dinner,1.0,CASH,,CNTRO,176.78
1,"=""00189843""",CLM11,1.0,327.68,327.68,-65.54,"=""2""",2025-10-07,19:27,1.0,D,0.0,9.333,327.68,0.0,327.68,188629.0,tuna salpicao,CLASSIC MEALS,SNR CTZN 20%,Dine-In,Dinner,1.0,CASH,,CNTRO,327.68
1,"=""00189842""",UP10,3.0,30.0,90.0,0.0,"=""19""",2025-10-07,19:24,,D,1.0,9.333,80.357,0.0,26.786,,to cajun,UPGRADES UPSELLING,,Dine-In,Dinner,,,,CNTRO,90.0
1,"=""00189841""",REP1,5.0,0.0,0.0,0.0,"=""16""",2025-10-07,19:23,,D,1.0,9.333,0.0,0.0,0.0,188628.0,guest count,REPRESENTATION,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
1,"=""00189841""",UP10,4.0,30.0,120.0,0.0,"=""19""",2025-10-07,19:23,,D,1.0,9.333,107.143,0.0,26.786,188628.0,to cajun,UPGRADES UPSELLING,,Dine-In,Dinner,1.0,CASH,,CNTRO,120.0
1,"=""00189841""",CHM7,1.0,229.0,229.0,0.0,"=""1""",2025-10-07,19:23,,D,1.0,9.333,204.464,0.0,204.464,188628.0,bt-macaroni,CHICKEN MEALS,,Dine-In,Dinner,1.0,CASH,,CNTRO,229.0
1,"=""00189838""",CLM8,2.0,445.54,891.07,-178.21,"=""2""",2025-10-07,19:02,14.0,D,0.0,9.333,891.07,0.0,445.54,188625.0,baby back ribs,CLASSIC MEALS,PWD 20% DISCOUNT,Dine-In,Dinner,1.0,CASH,,CNTRO,891.08
1,"=""00189835""",XTR1,1.0,124.0,124.0,0.0,"=""8""",2025-10-07,18:59,,D,1.0,9.333,110.714,0.0,110.714,188622.0,1pc chicken,EXTRAS,,Dine-In,PM Snack,1.0,CASH,,CNTRO,124.0
1,"=""00189835""",CHM10,1.0,263.0,263.0,0.0,"=""1""",2025-10-07,18:59,,D,1.0,9.33,234.821,0.0,234.821,188622.0,carbo w chicken,CHICKEN MEALS,,Dine-In,PM Snack,1.0,CASH,,CNTRO,263.0
1,"=""00189833""",SHK7,1.0,159.0,159.0,-12.72,"=""5""",2025-10-07,18:56,50.0,D,1.0,9.33,141.964,-1.363,141.964,188620.0,cookies n cream,SHAKES,8% ADNUGAA,Dine-In,PM Snack,1.0,CASH,,CNTRO,159.0
1,"=""00189833""",BRK1,1.0,297.0,297.0,-23.76,"=""3""",2025-10-07,18:56,50.0,D,1.0,9.333,265.179,-2.546,265.179,188620.0,american slam,BREAKFAST,8% ADNUGAA,Dine-In,PM Snack,1.0,CASH,,CNTRO,297.0
1,"=""00189832""",XTR2,2.0,124.0,248.0,0.0,"=""8""",2025-10-07,18:53,,D,1.0,9.333,221.429,0.0,110.714,188619.0,1pc cajun chicken,EXTRAS,,Dine-In,PM Snack,1.0,CASH,,CNTRO,248.0
1,"=""00189829""",SHK1,2.0,141.96,283.93,-56.79,"=""5""",2025-10-07,18:47,1.0,D,0.0,9.33,283.93,0.0,141.96,188616.0,ripe mango shake,SHAKES,SNR CTZN 20%,Dine-In,PM Snack,1.0,CASH,,CNTRO,283.92
1,"=""00189829""",SAL3,2.0,0.0,0.0,0.0,"=""9""",2025-10-07,18:47,1.0,D,0.0,9.33,0.0,0.0,0.0,188616.0,roasted sesame,SALAD DELIGHTS,SNR CTZN 20%,Dine-In,PM Snack,1.0,CASH,,CNTRO,0.0
1,"=""00189829""",SAL4,2.0,0.0,0.0,0.0,"=""9""",2025-10-07,18:47,1.0,D,0.0,9.33,0.0,0.0,0.0,188616.0,thousand island,SALAD DELIGHTS,SNR CTZN 20%,Dine-In,PM Snack,1.0,CASH,,CNTRO,0.0
